index,id0,id1,id2,id3,id4,id5,id6,id7,id8,id9
38,0.75689876,0.07220349,0.69793564,0.21750838,0.82587236,0.6448243,0.87595534,0.21394867,0.8560279,0.7199287
39,0.7320427,0.08421889,0.6691926,0.16119081,0.8068108,0.5999999,0.8730741,0.21091354,0.84302485,0.6761557
40,0.7332045,0.10526067,0.6701469,0.19862598,0.80764693,0.619784,0.8367797,0.23576286,0.8259822,0.7094264
41,0.65282714,0.14440948,0.56279653,0.17112398,0.738852,0.52367806,0.77888936,0.2508205,0.764616,0.627295
42,0.6842525,0.13304222,0.6411971,0.20749646,0.7395388,0.58431935,0.7740862,0.2717094,0.7787323,0.6661198
43,0.6694296,0.20012671,0.6289062,0.26779658,0.7309389,0.57558286,0.75276715,0.33381754,0.77004236,0.6316764
44,0.66001767,0.1726388,0.63559705,0.2624639,0.71406746,0.5865488,0.7195197,0.30059767,0.75473773,0.63106954
45,0.7038486,0.2024433,0.7219988,0.38725337,0.7629572,0.6636024,0.7317412,0.32545066,0.79369056,0.6655754
46,0.6952013,0.15371895,0.6890964,0.31808606,0.74928945,0.6041792,0.6917051,0.27540696,0.7946225,0.65139747
47,0.7144751,0.1528241,0.71657616,0.36815894,0.78199303,0.6407,0.7346417,0.2868538,0.8100592,0.66870165
48,0.7110102,0.15656772,0.68118364,0.31867644,0.7476877,0.60296905,0.6601366,0.2833384,0.79704106,0.64175814
49,0.73855054,0.17692229,0.6862478,0.28713447,0.746099,0.6082251,0.68077016,0.32886398,0.8157693,0.64365375
50,0.72789633,0.1600514,0.6882535,0.2676592,0.7085721,0.5958974,0.5940927,0.29841632,0.8091086,0.62500596
51,0.7344997,0.17915446,0.6700451,0.24909079,0.7164626,0.5434087,0.5990883,0.32793766,0.82111126,0.6518518
52,0.7311478,0.17899048,0.6815417,0.27843314,0.6680241,0.5777137,0.55160105,0.32862502,0.8100385,0.63399214
53,0.7540882,0.19328487,0.71975464,0.3176152,0.68729836,0.584994,0.5297582,0.33706087,0.8269843,0.65039873
54,0.739178,0.17390981,0.7160903,0.28829467,0.6140502,0.58643216,0.471628,0.30374396,0.81314385,0.58950466
55,0.73627937,0.17512181,0.733223,0.31618965,0.6650741,0.61044884,0.5096745,0.32848275,0.81931376,0.61586857
56,0.73297364,0.17952484,0.7082882,0.32242334,0.6500185,0.6015493,0.4803578,0.34691548,0.81609166,0.57322747
57,0.6680832,0.16841787,0.64124,0.3225639,0.5577663,0.52205974,0.379365,0.34739017,0.7628608,0.47110376
58,0.70375264,0.19318032,0.6767246,0.3446374,0.57663155,0.56105345,0.43098316,0.3660481,0.7718453,0.51158893
59,0.70694166,0.20476258,0.687581,0.37995154,0.58442,0.5766541,0.45298666,0.41311488,0.76460284,0.5287814
60,0.71813023,0.19494015,0.6863453,0.35265347,0.58784944,0.5804907,0.46146858,0.39689392,0.7748806,0.5392607
61,0.7501345,0.167436,0.7225899,0.33477962,0.62028384,0.61844456,0.4823104,0.43293065,0.792663,0.5558746
62,0.75554043,0.1549049,0.7177895,0.30854875,0.575783,0.565348,0.44374457,0.39685908,0.80390614,0.5232364
63,0.76920724,0.17286012,0.71915734,0.3183434,0.5712415,0.5548979,0.44689757,0.41534618,0.82022107,0.559543
64,0.7393134,0.17920241,0.7106707,0.3304038,0.54655707,0.5317961,0.436064,0.39534867,0.79155254,0.5580301
65,0.72721195,0.17889422,0.69759274,0.3118279,0.5204531,0.4583648,0.39375895,0.37519944,0.78181493,0.5833859
66,0.73405635,0.16810852,0.7181547,0.30559406,0.51860934,0.46211615,0.40675703,0.37339872,0.7959051,0.5863302
67,0.7385985,0.18987784,0.7226448,0.30107462,0.49885845,0.42477286,0.40323856,0.36549085,0.8003233,0.5721245
68,0.750481,0.19632792,0.7341409,0.32835767,0.5120013,0.45674455,0.4252258,0.38080624,0.79935193,0.59493417
69,0.7667199,0.17850399,0.746577,0.3432957,0.51092166,0.4861441,0.43786862,0.36784378,0.8135465,0.6515039
70,0.7508437,0.17075479,0.7407322,0.32762522,0.50507444,0.49142644,0.42541614,0.35675266,0.81026846,0.64395475
71,0.7494921,0.16927636,0.7239189,0.32714853,0.4959659,0.51614857,0.42774904,0.35172647,0.81046575,0.63205504
72,0.7372681,0.18434417,0.72242934,0.343583,0.5014681,0.52188206,0.43954307,0.3746118,0.8024751,0.6417608
73,0.67183065,0.1510328,0.65790534,0.29325035,0.4282481,0.47191554,0.41373044,0.30769986,0.7520961,0.58536553
74,0.7097249,0.1690566,0.6967769,0.31915367,0.48769942,0.5232997,0.46504354,0.34014326,0.7794077,0.6453699
75,0.70620537,0.18763939,0.69836736,0.3702005,0.54660565,0.5597218,0.5359911,0.3837081,0.78405064,0.6553353
76,0.70486104,0.19273624,0.70312876,0.3699084,0.58122677,0.5901342,0.5408368,0.39620712,0.78530693,0.686564
77,0.7285632,0.17576563,0.719891,0.37803438,0.6602552,0.6542885,0.65420383,0.45236075,0.79753965,0.7159157
78,0.74606156,0.16464388,0.7352132,0.33998376,0.6782667,0.62162125,0.6728611,0.4101985,0.82205534,0.7334881
79,0.768574,0.17123693,0.7544763,0.40075278,0.679454,0.6747805,0.67697954,0.43120965,0.8351862,0.7461705
80,0.74047947,0.17440534,0.7372724,0.39941865,0.74755204,0.65658706,0.7289586,0.41066542,0.822697,0.74091053
81,0.71214926,0.120218605,0.7108302,0.34946808,0.7184986,0.64545405,0.7008284,0.3451885,0.8009365,0.7170465
82,0.7438614,0.13219199,0.7377348,0.34323347,0.7870213,0.6379752,0.75859463,0.3576659,0.83433664,0.74611044
83,0.7062633,0.16881067,0.7308421,0.36923146,0.769952,0.6024035,0.7448757,0.35748392,0.8068918,0.7002225
84,0.6996068,0.17460376,0.7070015,0.39543375,0.75662655,0.608162,0.7535606,0.38693568,0.7709413,0.687959
85,0.7544491,0.13894981,0.7530075,0.4296503,0.794235,0.681004,0.78844357,0.38179094,0.78223634,0.7512034
86,0.7644308,0.12508363,0.7626603,0.37729827,0.830694,0.66786903,0.80773497,0.3453303,0.8259209,0.7561358
87,0.7761343,0.10948348,0.76525265,0.34163886,0.8331498,0.6670512,0.78480804,0.3017232,0.83556366,0.7335158
88,0.75979495,0.12809196,0.7646099,0.36602527,0.83359325,0.65756977,0.78239536,0.3300458,0.82669884,0.730965
89,0.6594142,0.07791656,0.65315443,0.3317563,0.7491651,0.5238776,0.6938741,0.22588524,0.7624929,0.6168182
90,0.70560145,0.10390675,0.70348907,0.3899803,0.78164786,0.59224975,0.7434913,0.2963438,0.79907787,0.691751
91,0.6868095,0.16899163,0.68256646,0.36251548,0.7485402,0.56583965,0.703402,0.3517887,0.7609248,0.66658396
92,0.67522573,0.16914278,0.6782894,0.37704223,0.72174144,0.5838134,0.68252444,0.3603602,0.7337245,0.6539788
93,0.70567477,0.14578429,0.7162438,0.4625995,0.74909043,0.6569393,0.7282052,0.34464464,0.7539334,0.70430064
94,0.7065246,0.10548651,0.72227764,0.42141867,0.77596664,0.61775,0.75996405,0.2862524,0.7982135,0.71207166
95,0.7628829,0.11537194,0.76926595,0.46249846,0.7994249,0.66414565,0.81743217,0.33096558,0.8559093,0.76532197
96,0.7294325,0.1279208,0.73898983,0.44069332,0.7784314,0.6286126,0.79884464,0.3341898,0.83258885,0.73300385
97,0.77400225,0.07700926,0.76410496,0.40506285,0.75490165,0.68986064,0.8349457,0.3217675,0.82455826,0.71561414
98,0.7862731,0.08454263,0.80172276,0.41136622,0.8276368,0.66970116,0.8837347,0.29930416,0.8785243,0.765839
99,0.78426313,0.15913266,0.8037532,0.4752904,0.8595669,0.6506433,0.88324505,0.33569986,0.9042117,0.7712256
100,0.72248846,0.1560604,0.7541534,0.45695,0.7953135,0.6355053,0.8512917,0.34075317,0.83284473,0.7227111
101,0.7366199,0.06692904,0.75640994,0.5152131,0.8142932,0.64978063,0.8224158,0.19584522,0.81782746,0.73547924
102,0.7618528,0.065018535,0.7928878,0.50067884,0.8405638,0.6446845,0.9041269,0.20275879,0.86780775,0.75728166
103,0.7954185,0.054395974,0.8332894,0.6156264,0.86841565,0.66874146,0.9201166,0.1873166,0.8989855,0.7926462
104,0.7671801,0.0642069,0.8020948,0.58054805,0.837968,0.6386253,0.9171617,0.2067396,0.87799513,0.76160145
105,0.7189983,0.040201187,0.7561641,0.58869547,0.79946184,0.5733778,0.89374804,0.15718034,0.86080027,0.71078277
106,0.74690664,0.055847615,0.7877913,0.58819115,0.84315217,0.62731826,0.91639304,0.19821501,0.88104224,0.7418313
107,0.7414404,0.1327557,0.7883812,0.59179246,0.8429268,0.6184812,0.9201659,0.31565505,0.87972224,0.78321904
108,0.71360856,0.120437205,0.7437719,0.59327185,0.7961911,0.6316441,0.86972845,0.30644658,0.8272557,0.7277598
109,0.72194177,0.10813555,0.74213463,0.6079328,0.77497876,0.6534487,0.8604542,0.32779026,0.7861691,0.7098839
110,0.72217315,0.06850916,0.7499411,0.57789034,0.8015921,0.6359034,0.8921515,0.25225887,0.8366355,0.7059915
111,0.76261187,0.08866176,0.7946753,0.6267245,0.86135626,0.68032473,0.91575265,0.3087191,0.8692113,0.7790265
112,0.72110736,0.09902009,0.75018364,0.5951798,0.809653,0.6434941,0.88910806,0.30195296,0.84285647,0.725502
113,0.7029707,0.041979432,0.72516716,0.57338154,0.7966904,0.62076265,0.87344134,0.2463879,0.77377,0.70067763
114,0.7436526,0.04116565,0.7686315,0.58669114,0.82943326,0.62843263,0.9246193,0.2458753,0.86809194,0.73871434
115,0.7060511,0.11918634,0.7492185,0.5376872,0.8282658,0.5795827,0.9280243,0.3282469,0.9127281,0.7109805
116,0.6827853,0.16108292,0.7031976,0.55052745,0.7553324,0.5935621,0.87458163,0.3616435,0.8323049,0.68078643
117,0.6594853,0.2537402,0.6703997,0.52558637,0.7170384,0.571293,0.83529246,0.42225516,0.81322914,0.65442634
118,0.67378545,0.15037432,0.6779473,0.5389625,0.7352886,0.5806213,0.87924457,0.36435574,0.80717134,0.6745434
119,0.7023484,0.15687573,0.7040291,0.5758293,0.7557193,0.6134747,0.888634,0.39593595,0.8322323,0.70343
120,0.6951496,0.13514432,0.69247764,0.5455379,0.7709078,0.5802585,0.9104425,0.3582651,0.83569336,0.69600344
121,0.6866298,0.09601,0.68702614,0.49261057,0.767328,0.58487284,0.9036299,0.33986852,0.8320962,0.6994403
122,0.7129454,0.11564541,0.70192516,0.5083761,0.7725184,0.6015734,0.90430427,0.35842296,0.8263004,0.7155205
123,0.6841496,0.23239619,0.6771745,0.47466427,0.7563646,0.5656192,0.9025616,0.40522513,0.82045925,0.6924048
124,0.68225855,0.22328776,0.661252,0.5317768,0.7265413,0.59381473,0.84364665,0.40790653,0.76782507,0.6752017
125,0.60042185,0.117127776,0.6034635,0.49000722,0.6552,0.55128247,0.68299943,0.28660703,0.65514797,0.60133004
126,0.6643421,0.09395,0.6452482,0.53458184,0.7034962,0.57880884,0.7712505,0.28552398,0.7093956,0.6596783
127,0.6592407,0.17423838,0.6246572,0.43721345,0.69611007,0.5014792,0.88300645,0.2737305,0.7486497,0.64512765
128,0.62015224,0.10539284,0.5243003,0.10833588,0.75374424,0.4993171,0.853888,0.19900173,0.5463366,0.5368251
129,0.76229954,0.07885367,0.6347476,0.0705173,0.8248606,0.60659933,0.9474388,0.18189698,0.662886,0.6405997
130,0.68399495,0.11029634,0.6072284,0.10648352,0.78461874,0.56458366,0.92498934,0.22441173,0.583437,0.57246286
131,0.73124725,0.09646392,0.6622837,0.09443191,0.8790642,0.6526234,0.9711707,0.2339943,0.66238,0.6512328
132,0.73534185,0.11717445,0.6319251,0.11712515,0.8556285,0.62072694,0.96655464,0.23348904,0.64578694,0.6310353
133,0.7317587,0.13362446,0.60463643,0.18387467,0.88311756,0.611711,0.9657063,0.30015975,0.65275455,0.62387645
134,0.7209339,0.08368823,0.6268665,0.13376603,0.8719027,0.61702704,0.9630685,0.22719327,0.6435426,0.63165885
135,0.7390666,0.07226938,0.66139627,0.17060232,0.8481956,0.64442635,0.9623695,0.23596469,0.65296924,0.6721682
136,0.7145165,0.07424918,0.62122947,0.16390407,0.86334103,0.6091198,0.9598404,0.22498798,0.6330948,0.6411763
137,0.6864223,0.045716822,0.6229197,0.13626912,0.83431256,0.57058585,0.93568784,0.16293553,0.6454528,0.60631204
138,0.7080489,0.056482077,0.6313436,0.16286954,0.85434955,0.5927961,0.95419276,0.21159863,0.65018713,0.64163935
139,0.7314827,0.05842647,0.6684172,0.19190821,0.8897543,0.6236111,0.9657851,0.2625087,0.6745959,0.68235356
140,0.7273377,0.08054924,0.673354,0.2263723,0.8652708,0.6055392,0.9512913,0.2947439,0.70380795,0.6707778
141,0.7487081,0.1044938,0.6705484,0.31619313,0.8587365,0.6104465,0.948913,0.33933342,0.7333136,0.72044396
142,0.7404978,0.08176309,0.67969716,0.32411176,0.86942464,0.60530436,0.947068,0.3528927,0.76470846,0.71796936
143,0.7514218,0.0689449,0.71219045,0.34176302,0.9151051,0.6400068,0.96741474,0.33115786,0.8627488,0.713428
144,0.7428502,0.06912735,0.6857821,0.3961367,0.9047564,0.6105385,0.96251184,0.39216232,0.85076475,0.7334137
145,0.7434504,0.06522867,0.7133596,0.43125656,0.91753614,0.56180936,0.9670341,0.3799692,0.8574719,0.7355149
146,0.7563274,0.075669885,0.7214436,0.56155056,0.9248807,0.57707214,0.97236156,0.407579,0.88611203,0.743835
147,0.7659566,0.07597634,0.7336052,0.5544402,0.9263377,0.6021541,0.9688895,0.37656268,0.9098654,0.79780394
148,0.77837783,0.08311769,0.7504527,0.37861958,0.9261062,0.59880114,0.97003794,0.3198825,0.90291786,0.76436377
149,0.7976224,0.09731349,0.7402869,0.28553104,0.905481,0.59403855,0.95313203,0.31581026,0.8898821,0.6847241
150,0.77579033,0.072074115,0.7412096,0.18336052,0.9047497,0.60845906,0.9486759,0.26544535,0.89659095,0.6956645
151,0.7582811,0.04875928,0.7322632,0.11941829,0.9134569,0.59237915,0.9492645,0.24503109,0.8924296,0.692179
152,0.7786416,0.079562664,0.72617096,0.14928898,0.9125489,0.60292995,0.9494518,0.28493494,0.89982677,0.6966312
153,0.76730144,0.07157859,0.6731878,0.13968527,0.8889792,0.56437063,0.93848914,0.22662836,0.8928546,0.67698765
154,0.7832298,0.06277317,0.68986773,0.11804989,0.9034623,0.56967944,0.9475889,0.2011745,0.9074832,0.670949
155,0.8012402,0.06431019,0.71381414,0.097604096,0.88012743,0.5751945,0.9345554,0.17795455,0.90994084,0.66928256
156,0.79110914,0.062171042,0.69804454,0.139613,0.8792275,0.589777,0.932393,0.20799184,0.90292054,0.68183357
157,0.8168611,0.05327764,0.6896786,0.19095701,0.892493,0.6041914,0.93892753,0.2124365,0.91863656,0.6893739
158,0.81940055,0.048332214,0.7048452,0.21327525,0.8766192,0.5753371,0.9375423,0.17655337,0.92162657,0.67757416
159,0.8441614,0.032408178,0.76204073,0.18891478,0.9046941,0.58837724,0.963744,0.15525603,0.95083606,0.7383636
160,0.8159449,0.046950042,0.72385305,0.18185204,0.87876934,0.5683448,0.9524058,0.18612283,0.9363408,0.6948122
161,0.7724822,0.053136468,0.7307296,0.13848633,0.8248179,0.6153356,0.90851545,0.19294393,0.92916113,0.6498972
162,0.7923621,0.04108593,0.73105484,0.12760538,0.85201734,0.62815154,0.9307437,0.17920548,0.93584305,0.6922401
163,0.8381366,0.032936662,0.7337905,0.13213557,0.89339817,0.6122795,0.96368396,0.1466184,0.9467292,0.71271956
164,0.79564035,0.054519147,0.7487266,0.12766975,0.87470347,0.6322069,0.93707216,0.19185928,0.9384539,0.70606285
165,0.7480671,0.082598925,0.703184,0.11414653,0.83911055,0.61631703,0.9126953,0.22158396,0.9316195,0.6887284
166,0.78352314,0.048187166,0.7311374,0.0928348,0.87248605,0.6271414,0.93028486,0.18160918,0.9269438,0.7194489
167,0.77042556,0.042836666,0.7054582,0.08762503,0.8576413,0.6215457,0.92526275,0.18050945,0.924889,0.71526855
168,0.7537371,0.060904115,0.6898826,0.11367786,0.83969045,0.57892454,0.8983738,0.21483433,0.92240685,0.69172204
169,0.73000515,0.078462064,0.6139674,0.099669546,0.80760026,0.5433654,0.86729693,0.21372133,0.8820992,0.65288603
170,0.7510308,0.06912416,0.67488164,0.12675571,0.78314835,0.5816154,0.8750169,0.20956856,0.9048693,0.66965646
171,0.73404044,0.09633201,0.7448276,0.20266747,0.830776,0.5856111,0.8858529,0.25619614,0.8872671,0.70329976
172,0.7574288,0.086426854,0.6878602,0.21248215,0.82676595,0.5961503,0.8759711,0.23221564,0.8908366,0.69818974
173,0.7407103,0.13487974,0.732648,0.2770368,0.7970755,0.613035,0.815076,0.29628327,0.8850794,0.6684043
174,0.7603335,0.10212284,0.7072116,0.2378417,0.8050197,0.57528317,0.82502925,0.2565897,0.88324094,0.6716149
175,0.7959818,0.09758341,0.7148022,0.25448668,0.8262566,0.5851441,0.7512524,0.23654246,0.90673673,0.71000826
176,0.7527494,0.11217916,0.67250216,0.22734433,0.7944449,0.5730576,0.7044865,0.2478944,0.886382,0.6858746
177,0.7895794,0.103472054,0.7113041,0.2086178,0.7932066,0.6042909,0.6985914,0.27279124,0.90763164,0.7011757
178,0.78819036,0.09551421,0.7153894,0.17676842,0.78418356,0.5754321,0.68561554,0.28068253,0.91051805,0.6912303
179,0.7498679,0.085378826,0.69679725,0.16739663,0.75860345,0.5490421,0.5476831,0.27456343,0.89906377,0.66259325
180,0.73824304,0.08463606,0.7357068,0.19979954,0.7523508,0.5654316,0.55496097,0.26690847,0.898726,0.68756294
181,0.68408144,0.09969795,0.74654275,0.23932773,0.67526025,0.55751204,0.48287925,0.31040615,0.89535636,0.66977143
182,0.71887213,0.09223151,0.73350465,0.23768187,0.6536267,0.5778374,0.4671834,0.2824499,0.89506316,0.6360502
183,0.71237904,0.095792115,0.6995412,0.23827168,0.5458294,0.5961298,0.39517495,0.27298146,0.89595616,0.58344144
184,0.70971566,0.09955093,0.7200265,0.23629779,0.62170935,0.60044014,0.4185839,0.28931716,0.88901603,0.5997464
185,0.7319073,0.08802447,0.66889703,0.20925188,0.6095584,0.5658108,0.4004625,0.2994221,0.8478072,0.49356806
186,0.67686766,0.093048275,0.6456747,0.19913635,0.54608697,0.56091195,0.35485327,0.30006617,0.85241437,0.46906406
187,0.7275374,0.104617715,0.6624488,0.21844393,0.5136485,0.5683269,0.35582954,0.33103725,0.8482618,0.4648943
188,0.7242326,0.097441286,0.66598773,0.19658023,0.5455214,0.58334136,0.36711788,0.31854606,0.8374006,0.48461074
189,0.747167,0.099497676,0.6667311,0.21288425,0.5268007,0.54822314,0.37504724,0.3366562,0.84397405,0.5157995
190,0.74270815,0.08700162,0.67944074,0.19470918,0.51111436,0.5473615,0.34488577,0.31866688,0.8477075,0.4928395
191,0.7423325,0.07611507,0.72731054,0.18573007,0.48911676,0.518839,0.34111497,0.3385631,0.88121814,0.48265794
192,0.7355845,0.08811718,0.70526236,0.21700698,0.4348809,0.49922365,0.3478543,0.33873245,0.85901123,0.51003164
193,0.74588037,0.09005451,0.7330071,0.22620144,0.41888016,0.45669433,0.35093188,0.32572514,0.84800494,0.5487936
194,0.752342,0.08251661,0.7429963,0.2220782,0.45289552,0.45170933,0.36968875,0.32629025,0.8677163,0.54004824
195,0.7790129,0.08215237,0.7533929,0.21608406,0.44477162,0.42161053,0.3706537,0.31044284,0.86896086,0.5722904
196,0.78403354,0.09266034,0.7659556,0.24470171,0.4335203,0.43451062,0.40991092,0.3142647,0.86962634,0.5878602
197,0.8002686,0.097557545,0.76600415,0.27557886,0.4250241,0.45144165,0.39657235,0.32306445,0.8781741,0.61710405
198,0.785642,0.09090108,0.776265,0.29021022,0.48881224,0.48059434,0.39007056,0.31412268,0.8728833,0.6432303
199,0.73993325,0.08751866,0.7689829,0.27511886,0.4825977,0.50830245,0.38789594,0.29743373,0.8688721,0.61375034
200,0.76605356,0.10262856,0.76095396,0.27758336,0.51237273,0.5265018,0.3992163,0.31076252,0.8618578,0.6175492
201,0.7281751,0.094790936,0.7188548,0.2459271,0.48411295,0.5445737,0.3898212,0.304698,0.8385404,0.6318424
202,0.7529403,0.087887466,0.75252616,0.2327204,0.47334582,0.56529635,0.42298418,0.30746117,0.8481542,0.60701096
203,0.7667351,0.09023929,0.76652336,0.23811623,0.56663394,0.6001749,0.5350234,0.30746698,0.84608865,0.68436724
204,0.76568073,0.09171829,0.7591029,0.23874289,0.53895974,0.61496717,0.5416873,0.3225541,0.84330785,0.6898303
205,0.7842592,0.091106534,0.7745181,0.27969044,0.617052,0.6642926,0.62498,0.34492838,0.85317385,0.7337503
206,0.79649574,0.08095682,0.7853864,0.24957848,0.6533079,0.6284841,0.64924943,0.32526338,0.8593492,0.70952874
207,0.8323772,0.0787434,0.8149717,0.23638016,0.741254,0.62393606,0.7340552,0.34758902,0.89359224,0.7440997
208,0.8093648,0.09863916,0.79803646,0.2646865,0.7405509,0.60232025,0.6932282,0.3443371,0.8753437,0.7105334
209,0.764637,0.07779467,0.78970456,0.28386432,0.7940876,0.629432,0.79460865,0.3135281,0.86421853,0.72064674
210,0.8012742,0.07228151,0.8017971,0.27993008,0.79647654,0.61629754,0.78623307,0.31025642,0.8949161,0.7468494
211,0.8077526,0.07315639,0.7907999,0.24012119,0.8558827,0.61602044,0.77809364,0.29561976,0.90783364,0.75586194
212,0.7954643,0.0900403,0.78966755,0.27895454,0.81234545,0.6014232,0.7962518,0.32015824,0.8966367,0.7653236
213,0.8142098,0.10602209,0.8132162,0.31677973,0.8001423,0.6406728,0.79182947,0.34261417,0.8909925,0.74934393
214,0.8241555,0.08246061,0.8289963,0.30176705,0.851875,0.6408935,0.81705076,0.32315207,0.90746117,0.79204255
215,0.8289547,0.06492841,0.84062517,0.25057817,0.8611752,0.6036482,0.8388608,0.30094945,0.9218925,0.8239736
216,0.8196602,0.08201313,0.8356171,0.23006827,0.85566103,0.62858254,0.8356703,0.31923354,0.9283483,0.8055636
217,0.7560734,0.06475705,0.76238334,0.15252191,0.8363368,0.5808083,0.7242682,0.27340904,0.890611,0.70159805
218,0.78219587,0.06539467,0.78536475,0.15955392,0.85069436,0.58916295,0.781235,0.30290264,0.9101006,0.7555034
219,0.7731807,0.06569967,0.7988494,0.22048107,0.8375647,0.5763173,0.790464,0.2902184,0.90169847,0.7773982
220,0.7661232,0.06917587,0.77710676,0.15499634,0.8404094,0.5997618,0.77447313,0.28859314,0.89220375,0.7449053
221,0.7312808,0.11605078,0.75897986,0.24435046,0.7887335,0.6113727,0.7983414,0.34418344,0.8740666,0.7299484
222,0.7465942,0.076928824,0.79166293,0.23812672,0.8339652,0.6034075,0.8358574,0.2895764,0.8967016,0.76406574
223,0.8178853,0.05678931,0.8502391,0.25030106,0.89749,0.67211443,0.899789,0.24417111,0.9438034,0.82698035
224,0.768925,0.07454404,0.8147154,0.2595832,0.8691717,0.62675905,0.8780749,0.2745756,0.92217475,0.79158545
225,0.8077962,0.05880055,0.84502214,0.19569394,0.88563937,0.67032135,0.93914306,0.2639129,0.94803715,0.8278879
